49706,52154
49707,52155
49708,52156
49709,52157
49710,52158
49711,52159
49712,52160
49713,52161
49714,52162
49733,52163
50382,52326
50383,52327
50384,52328
50385,52329
50386,52330
50387,52331
50388,52332
50389,52333
50408,52334
50409,52335
50410,52336
50411,52337
50412,52338
50413,52339
50414,52340
50415,52341
50416,52342
50435,52343
50436,52344
50437,52345
50438,52346
50439,52347
50440,52348
50441,52349
50442,52350
50443,52351
50462,52352
51111,52353
51112,52354
51113,52355
51114,52356
51115,52357
51116,52358
51117,52359
51118,52360
51137,52361
51138,52362
51139,52363
51140,52364
51141,52365
51142,52366
51143,52367
51144,52368
51145,52369
51164,52370
51165,52371
51166,52372
51167,52373
51168,52374
51169,52375
51170,52376
51171,52377
51172,52378
51191,52379
51840,52380
51841,52381
51842,52382
51843,52383
51844,52384
51845,52385
51846,52386
51847,52387
51866,52388
51867,52389
51868,52390
51869,52391
51870,52392
51871,52393
51872,52394
51873,52395
51874,52396
51893,52397
51894,52398
51895,52399
51896,52400
51897,52401
51898,52402
51899,52403
51900,52404
51901,52405
51920,52406
